attrib1,attrib2,attrib3,class,n_chunk
0.3069212534653398,9.848292382239322,1.441605303317911,b'groupB',1
7.910301649814667,4.403624339601971,8.18281149308493,b'groupB',1
4.234416604138947,9.541418743720394,6.245826652463519,b'groupB',1
2.0364575365600013,7.170445296932622,9.624830233134142,b'groupB',1
1.1236691758188044,7.742104807800878,5.972544234404572,b'groupB',1
8.50907193679739,1.1587238643583597,9.510310999278552,b'groupB',1
6.669147792720387,1.3990945056709159,2.284296678324033,b'groupB',1
9.17742043652241,4.158137487451528,9.255406008998087,b'groupB',1
8.29184321350682,6.557487993430016,5.831352139333487,b'groupB',1
3.220969873727453,9.216278402078162,6.591834983441277,b'groupB',1
9.350415781603724,3.526212866507005,2.442961137166627,b'groupB',1
3.8909110867177263,8.575699011387005,3.1438823329908416,b'groupB',1
9.83568940322767,8.285707703179078,3.5945455138366675,b'groupB',1
6.732435467832223,9.961716820702154,8.298722286902967,b'groupB',1
4.918359513022691,8.508216275886507,1.9637117894571332,b'groupB',1
1.0447111228492445,8.525105231895067,5.164884015394302,b'groupB',1
4.902807288542307,7.172649922479071,5.246765735565832,b'groupB',1
7.186148953742199,2.3824574655217545,7.185089530992376,b'groupB',1
6.443691724964902,2.3418004925495572,3.7881688403861826,b'groupB',1
4.373120914517173,1.4498566466010776,8.896785228882656,b'groupB',1
8.979057125823342,0.4234057323621987,6.391856097961348,b'groupB',1
1.0618570698230057,8.7320571917923,6.938404329257825,b'groupB',1
9.118113893349587,5.50296585591941,2.065335355322866,b'groupB',1
4.628032823423018,5.378478004579944,3.9865690075509095,b'groupB',1
8.505091395410803,3.7204487628095584,1.0252674514161275,b'groupB',1
7.982978663164105,7.824192034223406,4.562598495146024,b'groupB',1
8.44628983857943,4.8493731981894195,7.773134057427327,b'groupB',1
8.787318451965124,6.983733675684078,8.44972148181924,b'groupB',1
1.9346483448449192,9.03350552611289,0.1977556956134252,b'groupB',1
9.433201966945575,4.838525839652266,9.15994351476024,b'groupB',1
4.736886318694164,6.509474133644537,2.6936229844726234,b'groupB',1
9.336481508278121,3.7945720451233256,9.386232598115296,b'groupB',1
6.93978261625237,7.686637329454689,6.880133262067475,b'groupB',1
1.2927362392088615,6.815587901445429,4.039558469506034,b'groupB',1
4.613827089519154,1.1963981246009647,5.105833271180019,b'groupB',1
8.74331644450638,3.2985811879104743,9.519164223312384,b'groupB',1
7.384839740669742,7.0410329392089785,5.986577500562651,b'groupB',1
8.817929692582748,4.424153196596396,9.474336829205857,b'groupB',1
9.280928785806868,5.355250050136463,8.712809795368043,b'groupB',1
6.250837964732457,5.768258304047715,0.8156409955854382,b'groupB',1
6.944740247907777,2.4151799853522373,1.1149186558358293,b'groupB',1
8.06042055329055,8.558684468936201,6.405948789691611,b'groupB',1
5.309102047588014,4.4652207948318186,7.054142545876537,b'groupB',1
6.758325783209052,0.3875882096275496,1.9637368998204707,b'groupB',1
5.829884110077954,5.438143350770389,9.361796432232968,b'groupB',1
3.3500884441362166,8.797146070471108,2.6961841975625322,b'groupB',1
8.964128726051552,9.532173738936457,5.351016708009508,b'groupB',1
4.211970775602861,9.63166575458218,7.893294180975281,b'groupB',1
7.487279724430124,0.5450996013961085,1.890520666171398,b'groupB',1
5.1588942160191875,6.285063681780873,8.677069049658435,b'groupB',1
5.886009153077,2.471734228628378,8.72104012650938,b'groupB',1
5.739939240144192,4.168428715390141,3.5701111623224078,b'groupB',1
0.1209053096367696,9.098824270553473,9.579285903471389,b'groupB',1
6.010465708205452,5.599026317439527,6.332015697455745,b'groupB',1
9.224090738696587,3.3874706705709388,9.951568936542811,b'groupB',1
0.8053816318515228,9.827731180480153,1.2281609860171727,b'groupB',1
1.0382417951279288,9.948774645026578,5.218783006649771,b'groupB',1
2.4928496501916895,7.966813038398515,7.079271000862475,b'groupB',1
8.501217773404552,8.071117710289426,0.12883439768989646,b'groupB',1
9.087176549248225,2.2851669940861044,1.6013345604296514,b'groupB',1
7.268081641722812,3.0464775811790723,2.9717773680764257,b'groupB',1
5.004444101513056,3.849014386283278,9.685564676023706,b'groupB',1
2.9746143324141014,9.462849264484607,7.696983952015986,b'groupB',1
2.488852939247975,3.4183535831860032,0.00023379546596924428,b'groupB',1
7.035775882836358,5.438582361098854,8.397433533717193,b'groupB',1
9.785837648700825,0.5123332715163886,7.710852075147322,b'groupB',1
6.257919433123506,9.912783605672386,5.438298445036269,b'groupB',1
0.038571857146723065,8.943841389785673,1.0294431907847945,b'groupB',1
0.20265747240658216,9.436560927989811,7.701375283394025,b'groupB',1
9.537163765032856,5.462542958980902,9.273241262412098,b'groupB',1
7.477187000853757,2.854685835302635,3.395911772180508,b'groupB',1
9.683021554379499,1.8856480285191435,6.8066495794645085,b'groupB',1
5.587163285555105,6.6551688385677785,4.794039665689757,b'groupB',1
3.792578953490601,3.9402928418918814,3.558149473768133,b'groupB',1
4.5796323731497885,3.874886147235017,8.963822179631935,b'groupB',1
6.170303762949981,4.173588885007647,8.05331027948176,b'groupB',1
6.429491579861816,3.801654847564042,0.71256097316855,b'groupB',1
4.252087644578167,7.969977236611707,8.007247071991863,b'groupB',1
5.514004913442264,8.618624683620979,4.261742345775501,b'groupB',1
4.507514302364873,5.416487930706252,0.8701597837272446,b'groupB',1
9.530562325938387,2.5032482576543957,8.160241224126274,b'groupB',1
7.492021410664447,8.55602855599146,5.023236296774092,b'groupB',1
9.022394370472313,0.16336146635774762,8.810916749658025,b'groupB',1
9.613520881990956,8.831932933770752,8.455149759852093,b'groupB',1
0.8125720736064335,1.8507884983462874,2.547582536836288,b'groupB',1
6.097261063774143,8.062595945850449,4.3922187157249954,b'groupB',1
9.928817743929475,5.534031838675472,8.233567373018374,b'groupB',1
5.536730095955747,5.5605061140830605,9.676178957159745,b'groupB',1
9.937552136810648,3.2275246870881835,6.48516847905886,b'groupB',1
4.048723537185194,3.0989791721585593,3.5774948199805245,b'groupB',1
6.33798196136008,8.106443352990828,9.062643873667165,b'groupB',1
3.4224416487119713,6.7808463406886785,3.125048106027102,b'groupB',1
8.231563914206667,8.105643687497329,0.5641346130584934,b'groupB',1
1.7647585875208682,8.976001641569727,7.809551614367999,b'groupB',1
2.5115970577509614,5.636858235587673,7.558092140155748,b'groupB',1
7.757541450857216,7.342622253584283,6.522565750517418,b'groupB',1
1.595054527232993,4.365774759165463,8.428941183243797,b'groupB',1
3.110628092671339,3.4047062797282015,9.57829483888875,b'groupB',1
2.4381523634770907,9.147851121018425,5.757982383175545,b'groupB',1
5.916343572698626,2.636400120510319,2.0755115079781628,b'groupB',1
8.174144655997551,3.2192624386494604,8.80151094562148,b'groupB',1
2.7227120893947387,5.689844557453748,9.11454677981004,b'groupB',1
5.229771450543668,5.383627422864645,0.7241059511488357,b'groupB',1
7.086221800487449,3.6483979528619415,2.7606106192250754,b'groupB',1
5.234255293196184,4.668938404134689,1.5794846752869474,b'groupB',1
8.407724957479212,1.6129869847190392,4.393023759780931,b'groupB',1
7.754384580628191,8.781239932352396,6.724523583302568,b'groupB',1
2.8817137389842995,5.396522807154328,2.812032586423027,b'groupB',1
4.85026010174275,8.6427128556784,0.3083631935441522,b'groupB',1
7.9879866788247424,7.321149969627539,7.0165153338531505,b'groupB',1
7.982978663164105,7.824192034223406,4.562598495146024,b'groupB',1
3.025199897843046,7.730089703753106,2.4353093755434707,b'groupB',1
0.44309041413913564,9.654144719922643,2.4662212717603857,b'groupB',1
8.839831237997572,4.342139368202584,8.497818398528674,b'groupB',1
8.817929692582748,4.424153196596396,9.474336829205857,b'groupB',1
6.105487410189342,1.9655087160726936,2.5939510411235736,b'groupB',1
6.704456041300465,7.424262498931258,1.6804965369217628,b'groupB',1
6.693802456943629,4.7969276279462125,1.2222423004345562,b'groupB',1
3.7702887259353615,7.546213028917488,2.776903767911185,b'groupB',1
9.995778720352353,2.244480648507671,0.4402844816834073,b'groupB',1
8.936923239212268,2.2642217370048257,9.21134673696168,b'groupB',1
2.6257995895898203,7.2168306526971016,8.205367456682241,b'groupB',1
4.418432048914616,3.8382513332949717,7.037634826713721,b'groupB',1
5.223536563063931,7.723328813752167,1.0313759903160835,b'groupB',1
4.044969665506423,6.409704027103613,3.606740878249602,b'groupB',1
6.8155979130833675,6.551493990176972,0.4648631672625947,b'groupB',1
4.341153070053813,9.189036355105136,6.200322836977543,b'groupB',1
8.122261132698783,3.7221209913884676,5.371663385314603,b'groupB',1
4.961887059515968,7.481230077191156,8.246526053982556,b'groupB',1
4.596084529040345,4.666182316417123,2.599996332611947,b'groupB',1
8.41345233822339,1.1918281059197489,6.0154716448149745,b'groupB',1
7.754384580628191,8.781239932352396,6.724523583302568,b'groupB',1
6.670733531962961,4.26443047409429,4.005571613130963,b'groupB',1
7.2302107869688905,6.096383163253495,5.243863046528874,b'groupB',1
1.706435839783228,6.939772699660397,5.141177233750555,b'groupB',1
3.432732386893905,7.193046159274369,3.5617774580544648,b'groupB',1
6.350951358384273,8.770267612690189,6.920915978922745,b'groupB',1
9.350778544642434,7.636804077672773,9.912735929999352,b'groupB',1
6.409805313475603,2.499468646266915,0.9464194049191166,b'groupB',1
9.907522194444894,8.471405066754718,0.6676006537305912,b'groupB',1
1.3997383071002567,9.599011627915191,1.1604146265758175,b'groupB',1
8.845812986593037,2.176345558165984,6.344892891658166,b'groupB',1
5.993271418700243,8.117304142655943,0.30166371710516615,b'groupB',1
5.783187979857364,4.701539573970651,4.815016796581625,b'groupB',1
0.4699326626140443,8.49230659062035,0.5862461916595052,b'groupB',1
9.673063036319967,7.420230795137868,6.462162009196523,b'groupB',1
8.264130598391663,2.981653916313094,1.5886449518476242,b'groupB',1
6.05269186703262,3.564948764798943,2.2617520757073164,b'groupB',1
6.6397112099007245,7.5711916894957945,0.8006306909608496,b'groupB',1
6.7317732759962965,1.8007450346873555,3.4548162707380214,b'groupB',1
7.6167469290199925,6.23972537215988,8.7926296435219,b'groupB',1
4.8670726492879846,6.656300197632525,1.4568450631797802,b'groupB',1
0.24681288024875792,9.948355957101647,6.769620630784766,b'groupB',1
6.7908871727259426,7.91064023232623,5.995562363471549,b'groupB',1
9.396323939993984,4.040053815919649,8.080664179614768,b'groupB',1
8.506122921760044,2.6233463090893294,9.339526212763838,b'groupB',1
7.866881920489188,6.404802201172105,1.9633883347527403,b'groupB',1
3.7733560556704315,2.8799792136116897,7.0646210849288815,b'groupB',1
8.205182947333862,3.2509224671771833,0.5238608866087446,b'groupB',1
7.181457847851505,9.030188632321954,4.251469147146576,b'groupB',1
4.279956330048361,5.502777760276409,8.590997675520281,b'groupB',1
6.281487650591981,2.7854174720942537,9.918694647429561,b'groupB',1
9.19609536802457,4.138517357568449,7.0679843717236555,b'groupB',1
7.562732200909963,2.0359616751731755,2.27439551394279,b'groupB',1
5.733352685095831,4.511607383287472,2.1669797986977333,b'groupB',1
3.6014094624896265,6.313202914037794,3.1965725252299073,b'groupB',1
9.49047037680484,3.111762600694398,9.429123743982842,b'groupB',1
4.170736244961564,5.38993672536629,7.709902623871134,b'groupB',1
0.8944066680553109,9.78979587115581,7.445901609022486,b'groupB',1
6.096967354153891,8.291688290781238,3.5093509717112905,b'groupB',1
3.7370762571372285,6.056869405187733,8.576947895043276,b'groupB',1
4.621918664302257,0.08308955823959185,3.335504482106433,b'groupB',1
4.339489638953712,9.430449203391172,7.977651310478806,b'groupB',1
7.68379752737217,9.50520848734698,9.361108337548139,b'groupB',1
8.214098513279573,7.020896033374786,2.5916865199593264,b'groupB',1
7.387783179416717,3.1235128034386896,6.8700054829447375,b'groupB',1
5.79144042124509,7.498013380574258,7.871623469975631,b'groupB',1
1.8430015863467553,7.576920644765165,8.841567218372488,b'groupB',1
7.0961598813438815,5.746179059511254,2.3866143335778487,b'groupB',1
9.220019056356763,2.415422835400507,1.8747080867203192,b'groupB',1
6.971991896443338,9.633186088341683,6.340367901094082,b'groupB',1
7.730229052733227,0.2887077464946941,1.1961290243926648,b'groupB',1
4.868691581400654,9.167131353568266,4.716734811226279,b'groupB',1
9.993799831534766,4.438506098386894,9.09040821055145,b'groupB',1
9.647236132207174,9.785795657777648,5.6800250724535,b'groupB',1
1.9699179389871069,7.134234580378045,5.8239639856685335,b'groupB',1
2.4321481382162347,8.749674463163238,8.0339408213834,b'groupB',1
7.022151730130993,9.24640919512368,1.8925879094156317,b'groupB',1
4.108494007593037,7.739306383101805,1.3590028641889285,b'groupB',1
9.412471357962222,7.507129727156654,2.200036666567561,b'groupB',1
8.420362803121028,3.897373235431284,7.102953598853436,b'groupB',1
7.762587204412654,8.860957479914633,4.864260940445087,b'groupB',1
4.697838395584528,5.576966260409296,0.8160970768078857,b'groupB',1
1.5295320320718186,8.79640989760264,1.811986716475359,b'groupB',1
7.027163040085279,8.441163411445453,4.1147058956832305,b'groupB',1
4.7610120564035885,4.153199252190502,5.39606751771217,b'groupB',1
3.6316141606042693,8.263760080495015,0.6210925538964374,b'groupB',1
3.9396785804698653,9.970407136015815,5.673127234485595,b'groupB',1
2.9223944884127273,8.473182230700841,6.80787591910128,b'groupB',1
2.5440172616597367,6.878284137058829,9.689662704673003,b'groupB',1
6.410639863048355,7.194460132358148,5.644595171082757,b'groupB',1
8.21730974074542,7.021351718237075,6.667730259019111,b'groupB',1
5.782516433387829,8.05586486195058,2.8027848602077188,b'groupB',1
8.565288755688535,8.369373400764792,7.769442703924566,b'groupB',1
1.4759036565876205,9.124592858665917,6.392847244988554,b'groupB',1
4.344197195039943,7.216261094458551,6.166253033084773,b'groupB',1
8.313248842868832,1.6310805810217754,7.091824214885978,b'groupB',1
0.06450892782084106,8.425625387255643,5.81255461694187,b'groupB',1
9.106262978656453,0.7322215408865529,0.013934948160150284,b'groupB',1
2.4405898648203705,5.094076851552433,5.481788220929103,b'groupB',1
7.000854735178335,7.668740636292945,7.255815949662083,b'groupB',1
1.595054527232993,4.365774759165463,8.428941183243797,b'groupB',1
8.826557008372271,6.856500695342077,7.176378045494401,b'groupB',1
9.75561279723529,0.2920568470376239,7.239939248515375,b'groupB',1
8.91928262692268,3.419676149637141,1.1282100417531338,b'groupB',1
8.756133809511844,9.670604536941008,9.413844887840966,b'groupB',1
7.7844646753707325,2.2402926180287617,6.094505357282015,b'groupB',1
4.206259878192108,6.390575341242792,3.2523129818270213,b'groupB',1
2.24349569090779,5.1164873752088855,3.4315053327280562,b'groupB',1
7.419588313146178,9.600478460853566,4.941103704583534,b'groupB',1
0.8048842681882762,7.947308922077942,1.4182312212686055,b'groupB',1
4.836305836403279,9.856658281249809,8.777976656115868,b'groupB',1
9.398490075315832,0.4528277863340935,0.31569995921520544,b'groupB',1
4.613827089519154,1.1963981246009647,5.105833271180019,b'groupB',1
9.527755006659893,0.5483660831906656,1.9287797347538538,b'groupB',1
7.225483639371436,8.79777961605975,8.973911046244744,b'groupB',1
5.5528646546086025,9.160703992793179,0.4317351514950707,b'groupB',1
6.572843865774466,9.706120750743278,7.712580133411011,b'groupB',1
4.961887059515968,7.481230077191156,8.246526053982556,b'groupB',1
9.90970132855837,2.1638996381144837,4.717904880021891,b'groupB',1
2.3255016218101456,9.644476401478322,8.335501731620722,b'groupB',1
0.6682197729873629,7.741421768282838,2.488467805232059,b'groupB',1
8.029420114090835,7.019929159517348,1.4232155072635366,b'groupB',1
7.660601794239224,2.981073017454964,9.6371944683407,b'groupB',1
9.710689668153986,1.5292460027986776,1.4484396849431824,b'groupB',1
7.516530438340261,7.072615811920939,7.536383045643982,b'groupB',1
7.69326075766376,3.9420341437181805,2.508390623316099,b'groupB',1
4.608965015241074,8.022021713968734,2.0459891529225627,b'groupB',1
0.11442415724461363,9.238852525750582,9.99432596853167,b'groupB',1
9.513445123428307,2.1063662012278206,7.4917215423859504,b'groupB',1
0.5540887815980611,8.2338528765305,8.665652997574746,b'groupB',1
8.533544155330558,4.408713821568356,0.9976307627407188,b'groupB',1
6.976340416408418,4.570446723632568,3.93138652216497,b'groupB',1
8.124806937594421,5.226693424848933,5.04392012747445,b'groupB',1
8.32574029098609,9.858891197849662,8.821058608485417,b'groupB',1
9.666121900930584,2.7484991831748404,1.9948584912020273,b'groupB',1
6.682566616955726,4.972916485590898,1.631805761193269,b'groupB',1
8.261188532832321,6.584083299979827,7.96261048199212,b'groupB',1
0.587863662230812,9.933244660690496,7.609038307500046,b'groupB',1
7.5258992071934925,0.6256898066208672,8.158017474519676,b'groupB',1
6.359964051759278,2.6008682208675546,4.91927061928919,b'groupB',1
3.792578953490601,3.9402928418918814,3.558149473768133,b'groupB',1
8.369768984559043,3.4337788679131354,6.68245811781667,b'groupB',1
5.330504538112962,2.6773494080453997,7.4643553873209845,b'groupB',1
0.3069212534653398,9.848292382239322,1.441605303317911,b'groupB',1
9.452100884047317,7.9489671647856,1.870771180498938,b'groupB',1
1.5490813733545317,7.30226791186222,4.970235476374922,b'groupB',1
4.854510537417921,3.195998865882228,4.53130104891163,b'groupB',1
3.853354654325413,4.725209753495005,5.444896220120757,b'groupB',1
6.253304512582946,4.557386067247082,9.700384789671855,b'groupB',1
9.223369823265255,3.7040970440907306,8.307703350495,b'groupB',1
8.91869434846349,2.707144310961631,2.526578113181066,b'groupB',1
8.327288231929149,4.25258006644433,7.9405530939209115,b'groupB',1
8.12766011233639,4.00384774948051,0.3921243985388867,b'groupB',1
5.66673352199785,4.602456739580361,6.900794617259406,b'groupB',1
6.8710424093747955,9.56069543099671,2.4535161239014327,b'groupB',1
6.765199214931465,7.385638519757761,8.03228777948937,b'groupB',1
5.881432649338252,8.14907451847549,7.742619831441898,b'groupB',1
9.189948108139157,6.5023473650952015,2.309401828969305,b'groupB',1
7.708759835671888,2.3966557462027174,0.21447263721773524,b'groupB',1
8.088038933260458,4.759887442260852,1.1945131102208928,b'groupB',1
4.027314369698632,6.842050291395272,8.85211327734056,b'groupB',1
9.380986249672441,7.23403601677599,3.532131131347158,b'groupB',1
7.595962454124615,5.752868832949894,2.1721581366574028,b'groupB',1
0.517352547113149,9.00347956045428,4.483477570430564,b'groupB',1
8.619002626516377,7.045795333748841,4.1166482247133604,b'groupB',1
7.666899651864218,4.343913789674745,1.5651475081669275,b'groupB',1
1.648821541623765,8.236031314659813,2.15626598671812,b'groupB',1
4.170736244961564,5.38993672536629,7.709902623871134,b'groupB',1
6.81522228541704,5.388695860983493,4.175814693722765,b'groupB',1
