attrib1,attrib2,attrib3,class,n_chunk
9.998538575882357,6.647031382726013,6.160912188211384,b'groupB',1
7.637049936505312,9.781763057390332,0.6774134803484511,b'groupB',1
3.809774650109029,6.808771377591716,1.1103854042678207,b'groupB',1
4.051456231536336,5.458168192180746,6.956636768273873,b'groupB',1
7.132636729086855,8.500893062171547,0.047536885226791004,b'groupB',1
8.850861716124399,7.907907929270466,5.155909222346812,b'groupB',1
3.2869230671841088,8.730510422629154,3.871061595988926,b'groupB',1
5.1588942160191875,6.285063681780873,8.677069049658435,b'groupB',1
7.458214650921557,1.4260939922815874,4.234400593150674,b'groupB',1
9.993571088719618,3.8887293989339122,8.068598049928122,b'groupB',1
5.402573707865597,5.600947100789232,0.06149691664522616,b'groupB',1
4.565068831228677,4.188452254582048,5.670743199917528,b'groupB',1
5.095131692121714,6.050984675066995,3.164673296665196,b'groupB',1
6.795973952067756,2.667977468179632,1.3588915246332856,b'groupB',1
1.993845786510361,8.111207878097504,9.06209574541978,b'groupB',1
9.52512242877112,2.0528503869284256,6.219220863610438,b'groupB',1
8.710471832776307,3.8596262457731036,3.796121584931975,b'groupB',1
5.505235258771577,9.928498840747778,9.910968506843854,b'groupB',1
0.6838025724729846,9.35806108174762,8.875733801533817,b'groupB',1
5.256907026169744,9.488202811806694,6.7393652537132995,b'groupB',1
8.284398608099107,9.547557179674666,1.2727886837639013,b'groupB',1
8.216684255834663,8.357170211756914,6.788980484297981,b'groupB',1
2.9746143324141014,9.462849264484607,7.696983952015986,b'groupB',1
8.49267212775013,0.436087657038321,9.319679596388777,b'groupB',1
9.680752791523021,6.552549076596655,5.232571396762818,b'groupB',1
9.850264416090106,4.37997710134503,7.463884789290103,b'groupB',1
0.7035353004413059,8.073334281269283,9.249794355301722,b'groupB',1
8.950109936477764,5.105137959837585,2.208492627685156,b'groupB',1
3.3546513722741644,8.378606633503603,1.5654871762300326,b'groupB',1
5.252380914895744,7.979771583406223,4.19380494917886,b'groupB',1
3.588925534929328,6.205733015646526,5.035283402982715,b'groupB',1
9.273297262130884,9.638174995525429,4.4222679476637685,b'groupB',1
8.21730974074542,7.021351718237075,6.667730259019111,b'groupB',1
2.9453500190197524,8.888424258845367,5.130642354885272,b'groupB',1
4.252087644578167,7.969977236611707,8.007247071991863,b'groupB',1
5.535712260067127,5.59378269519638,4.956623936976366,b'groupB',1
8.374638718535625,4.104461991765815,3.009482796829462,b'groupB',1
2.69381183813034,9.858012809407384,0.2153596108620437,b'groupB',1
8.660449648669932,9.513828264171822,2.4653551585798095,b'groupB',1
4.115783591282687,6.600474799039754,3.71108678910376,b'groupB',1
2.0176287913039017,6.156255922690343,8.13760908135628,b'groupB',1
3.7977455783453795,7.199060249648998,6.4947833076602155,b'groupB',1
6.663675403278285,3.6157064830879584,7.5769683927595075,b'groupB',1
4.279956330048361,5.502777760276409,8.590997675520281,b'groupB',1
1.6984264741683996,4.895561706954198,8.574862676400754,b'groupB',1
4.86878221341566,9.249412722500002,4.559472108924597,b'groupB',1
5.480635286288404,4.0666020401153276,2.4041742553605037,b'groupB',1
9.79008309667565,8.762901493816743,0.25269610370738493,b'groupB',1
1.9631756473360362,8.471926032590112,3.63596252307378,b'groupB',1
7.461205202712561,9.451826566013597,9.892712751274997,b'groupB',1
8.451007897999864,4.8501586448009295,0.133796125356076,b'groupB',1
4.165846535455908,4.037357437168732,7.382539329065663,b'groupB',1
1.7461078751635106,7.182658935051479,4.883719773852361,b'groupB',1
2.4351196010389886,9.030202994887805,3.209548123123861,b'groupB',1
4.16706547048155,8.541163235452352,8.39590699271329,b'groupB',1
1.132111079059861,7.863133993347797,5.282948932665606,b'groupB',1
9.017451181060375,5.753241612093882,9.64058517595863,b'groupB',1
5.119703349792331,9.937895883687602,0.7317262324091234,b'groupB',1
2.6713367342804153,9.128100726681815,7.162092001311383,b'groupB',1
6.789367812478301,9.3758253929719,0.3660075782859906,b'groupB',1
2.2942966171671895,9.446994751075668,6.526336901178945,b'groupB',1
8.302982489626187,2.7988310155415275,5.979936426207296,b'groupB',1
6.949890761208142,1.9727850544391745,4.0223549373369485,b'groupB',1
3.360458083334188,5.386803541045949,3.385250518119963,b'groupB',1
7.826330695653374,2.826288853329891,7.430725748179268,b'groupB',1
1.9563286461257967,8.751453631525766,3.870406506272712,b'groupB',1
8.936923239212268,2.2642217370048257,9.21134673696168,b'groupB',1
6.696159391389869,5.17706382941291,5.543976034553895,b'groupB',1
5.889299597746752,8.114479401163639,0.9720619456659985,b'groupB',1
7.375013316575323,8.344113188996879,7.59928981870242,b'groupB',1
7.698787694281059,4.0023903239995215,6.241419535954979,b'groupB',1
6.4767199074417725,8.416016882889853,1.1406643565342311,b'groupB',1
4.4047638730007055,9.152744017341675,8.145228745425344,b'groupB',1
9.79117554242237,0.5337829499908053,2.212556578099373,b'groupB',1
4.961887059515968,7.481230077191156,8.246526053982556,b'groupB',1
6.323451781573134,5.881906586273756,1.0712692829278558,b'groupB',1
5.8433874404687565,8.53978401134491,0.24931403918864392,b'groupB',1
9.106262978656453,0.7322215408865529,0.013934948160150284,b'groupB',1
3.5993545560728943,5.762533354720569,7.3723576750173265,b'groupB',1
7.864503585897811,8.528490693121409,5.020217325105746,b'groupB',1
6.815507282841625,1.6201440281198964,1.0250475117585478,b'groupB',1
2.9513149064257416,8.081600553891144,8.361508372906696,b'groupB',1
0.5007417187194274,3.465027674595429,2.3110113915034667,b'groupB',1
8.951994639740372,0.9895992152483346,3.440531194927993,b'groupB',1
9.452100884047317,7.9489671647856,1.870771180498938,b'groupB',1
8.011570655624329,1.0984105747663708,5.187868593512572,b'groupB',1
4.836486850522144,5.240755725646862,6.344464917671725,b'groupB',1
6.697596268340926,9.542007283835254,7.084045409402542,b'groupB',1
2.5616093853839264,6.923040001999818,8.203434115240244,b'groupB',1
6.775947514712604,4.540749502885464,2.7458499449969507,b'groupB',1
0.2750200553728166,9.476956455549281,6.434228183454243,b'groupB',1
5.816050384583744,2.7276189715910437,9.534890640018993,b'groupB',1
9.886120166330773,1.850398907949815,6.0917568803735485,b'groupB',1
9.344963074024069,1.733910707046602,1.655576541542202,b'groupB',1
3.439595810977524,9.431551803474063,8.809157493583296,b'groupB',1
7.458786472174655,1.5883530927854228,2.729140804448389,b'groupB',1
5.030018616342514,6.237050584003447,8.661449663488629,b'groupB',1
6.66145388927593,2.3866223278883436,6.098853551615175,b'groupB',1
1.4943530259003857,7.989943889919283,9.120677747019084,b'groupB',1
0.6191478135070871,7.660163294578089,6.613909566225821,b'groupB',1
5.995549347522282,2.620346188651761,1.3593079941017239,b'groupB',1
1.8402017576011775,8.161137370604646,6.64529752416203,b'groupB',1
5.327093698565623,7.098620999923283,4.326405360746336,b'groupB',1
8.48039855282859,5.5332930540522804,8.297900907760171,b'groupB',1
2.4928496501916895,7.966813038398515,7.079271000862475,b'groupB',1
5.401387217442873,8.57885473579459,0.4013632551716473,b'groupB',1
7.715545170378903,5.054710563273299,8.611143068248017,b'groupB',1
9.412121279543925,5.416981845913398,9.512837059660999,b'groupB',1
8.117955400814765,9.16928232790693,0.2488220044266265,b'groupB',1
9.813676347634754,7.750460179683586,1.7477991875618848,b'groupB',1
6.971991896443338,9.633186088341683,6.340367901094082,b'groupB',1
5.004882154425446,5.652496872506504,3.055597123879531,b'groupB',1
5.7974026940842895,5.65299569643285,8.33413933433119,b'groupB',1
8.155945976478684,4.354009780421368,3.0103265194326543,b'groupB',1
9.031736546749524,6.013839823483233,7.283737029563465,b'groupB',1
3.678163661335505,8.993551173159116,4.9175868918912435,b'groupB',1
5.8377529358124765,2.8412039256780686,9.748417908592184,b'groupB',1
9.072605197933502,6.328087770026793,5.3724378422817844,b'groupB',1
7.072004600523333,3.626290392825556,5.360931642310795,b'groupB',1
7.68379752737217,9.50520848734698,9.361108337548139,b'groupB',1
9.462670333723302,3.435583948291355,1.7112827454038448,b'groupB',1
1.1965628667034467,9.903924689302977,9.93533961451273,b'groupB',1
5.463720804700582,8.05089865315993,7.858242241985257,b'groupB',1
6.005088674294765,6.232845290053852,7.627485474569905,b'groupB',1
6.643235016634233,4.99158885974333,1.573050755552109,b'groupB',1
7.928899013742513,5.697801620670107,4.465536204635344,b'groupB',1
8.088038933260458,4.759887442260852,1.1945131102208928,b'groupB',1
9.806482797399509,5.515360559761455,7.683310470559902,b'groupB',1
1.6152792093097845,5.0379709862392,0.36159244574331395,b'groupB',1
6.675133468474403,3.409518830526065,5.4803306552011035,b'groupB',1
0.3582876675361246,6.3047478523608635,0.29343918995173635,b'groupB',1
7.95551374637162,0.8055839486815775,7.482616295370916,b'groupB',1
1.2542929606335518,3.946922664790169,4.40984066957904,b'groupB',1
4.571782435295576,5.53560164031941,2.0197163844467516,b'groupB',1
7.705274333469351,7.258281063063935,2.6734306851154277,b'groupB',1
0.8433055794098054,8.064238731332594,6.220429495863563,b'groupB',1
1.9563286461257967,8.751453631525766,3.870406506272712,b'groupB',1
8.90073304526595,2.108490443840836,5.611335877425557,b'groupB',1
1.928221289465546,7.5477679011313015,9.609684893266333,b'groupB',1
6.084318589375628,5.241950503893569,5.0822729114982,b'groupB',1
8.448045189285004,0.23275368132068985,7.642932689574206,b'groupB',1
5.214198169518022,7.161502024786776,4.871945085778852,b'groupB',1
7.284409517788401,6.947768055202475,2.535401341727966,b'groupB',1
3.220969873727453,9.216278402078162,6.591834983441277,b'groupB',1
3.334742372013112,4.690483285349795,3.416445614406821,b'groupB',1
8.338353813875617,6.064538108627783,3.909773473984771,b'groupB',1
9.868772731528173,7.459429635512171,3.6541710623983006,b'groupB',1
0.5046084314701271,9.610776742953975,7.055148280150885,b'groupB',1
7.286933794961186,1.212086073936085,2.1307848631860993,b'groupB',1
3.7702887259353615,7.546213028917488,2.776903767911185,b'groupB',1
8.06042055329055,8.558684468936201,6.405948789691611,b'groupB',1
9.677840490554049,3.22889410535385,6.085615616150767,b'groupB',1
3.4068550325829228,4.7403263117576,2.1744899737734205,b'groupB',1
5.254425220087161,4.945566543258074,4.880159558245962,b'groupB',1
4.004398390940138,8.993491231694236,9.135756089969842,b'groupB',1
8.396779180464824,7.2444734023755935,6.941207668468712,b'groupB',1
0.029058595711318747,5.526569776300722,1.7576275286108134,b'groupB',1
5.190174664761631,9.770201662851726,4.695725451204183,b'groupB',1
1.6707313125841106,7.7103490109802,1.0302785071245801,b'groupB',1
8.227389827316095,1.9606644969043951,2.622378210397611,b'groupB',1
7.674255965249523,5.490146525424721,6.364111640180626,b'groupB',1
4.037002761488891,9.937544641210007,0.3792985859752662,b'groupB',1
4.6557470032588455,4.721369026845661,8.107837547454814,b'groupB',1
8.773655469120875,0.08917360748758818,6.21296723263325,b'groupB',1
0.2970442464654688,2.8160035782289206,0.6193649228655085,b'groupB',1
9.344963074024069,1.733910707046602,1.655576541542202,b'groupB',1
4.113126288144292,9.948932234257484,4.669513397706611,b'groupB',1
5.995549347522282,2.620346188651761,1.3593079941017239,b'groupB',1
8.40565926172718,1.7150300517995654,6.243399123496353,b'groupB',1
9.962071182330902,3.082122833801403,4.23142478168316,b'groupB',1
0.8048842681882762,7.947308922077942,1.4182312212686055,b'groupB',1
9.683021554379499,1.8856480285191435,6.8066495794645085,b'groupB',1
7.2879457771215534,9.70539305249801,3.2744001143201427,b'groupB',1
8.53619246827183,0.2287229048866002,0.509920686407862,b'groupB',1
8.444930932892435,0.8674569960131029,5.188220837443448,b'groupB',1
7.944593328486139,1.3500938155596354,0.0861577485149978,b'groupB',1
8.962335426883119,7.430463067077255,6.987111059258741,b'groupB',1
6.094966478560871,5.5162743699061405,4.018879180766213,b'groupB',1
7.612222666449508,7.225774160383512,4.824705415329716,b'groupB',1
5.558365002395368,9.88770618238495,2.6529761468987587,b'groupB',1
7.552127087767319,7.014921298401448,2.4700195545118064,b'groupB',1
3.6330445936045463,4.935561957011062,5.241119858994869,b'groupB',1
8.786764087512935,5.772927627782671,3.578230256948809,b'groupB',1
7.6167469290199925,6.23972537215988,8.7926296435219,b'groupB',1
6.041075041265148,3.2699547775132567,1.7272219196795258,b'groupB',1
8.639478044442013,0.6836783326724061,8.141874588718807,b'groupB',1
7.062809529189612,4.006423124025261,2.7405132980468307,b'groupB',1
6.852554082959151,7.752075348744066,5.833764584039905,b'groupB',1
8.826557008372271,6.856500695342077,7.176378045494401,b'groupB',1
9.314330742421928,6.680857798269012,6.167587311374918,b'groupB',1
6.765199214931465,7.385638519757761,8.03228777948937,b'groupB',1
6.715653149659646,5.3531466883729,2.8396132275351693,b'groupB',1
3.821068283350899,4.429002720935824,9.38565626734308,b'groupB',1
9.171566685885962,2.680591194237707,4.141035820316674,b'groupB',1
8.649483365543912,9.820998820967953,1.8952895872452202,b'groupB',1
0.6196027082457245,7.547423982377451,4.692738258582603,b'groupB',1
0.3422573747108515,8.266893873007225,7.459788303799061,b'groupB',1
9.272100070186909,1.2619147642616246,8.615488869365938,b'groupB',1
7.676419067250178,1.79918470579445,6.016325112580073,b'groupB',1
3.1400435231111565,6.205254722183582,0.5061942589304991,b'groupB',1
3.341709473834725,9.272497262369491,3.5324925726036205,b'groupB',1
2.645737292704333,5.521770771118337,9.718251012429747,b'groupB',1
7.488533312449262,5.1841702171397035,9.986233184862689,b'groupB',1
5.520351907606191,6.427297836989597,6.094202021846137,b'groupB',1
8.00046547282395,1.9650015657159359,0.9350606595644873,b'groupB',1
5.923155680535183,9.740526591899632,8.888452780665453,b'groupB',1
9.542140992507,7.954461403013734,0.34396628056362455,b'groupB',1
8.476820791873816,1.739030900409998,2.022490423767419,b'groupB',1
3.9787728103163467,5.744080204504641,2.510249252758828,b'groupB',1
4.53014397270443,5.619867819689311,3.0264429407709468,b'groupB',1
4.860082589813928,4.107363078616201,5.6658358289176896,b'groupB',1
8.8656005420801,4.979349991039202,6.53929939602479,b'groupB',1
3.062943974432332,9.927767183331062,6.640855026538015,b'groupB',1
3.334742372013112,4.690483285349795,3.416445614406821,b'groupB',1
1.7654225357877718,7.746815744107105,9.485929227138687,b'groupB',1
2.6426172992376107,8.943338749662612,2.438250712229304,b'groupB',1
3.879032876598888,6.5459701383061875,4.076899822545046,b'groupB',1
8.412475203768743,5.722997677294258,6.073057123613558,b'groupB',1
1.887600460293597,1.0881232680139896,1.2428747971840948,b'groupB',1
4.207439708974421,8.246249500685979,1.8333446284480681,b'groupB',1
6.443476674814156,9.133120037644662,9.401358190269198,b'groupB',1
7.291437165872426,5.013683499742026,0.8124811285492506,b'groupB',1
7.408479591508779,1.9081922804921059,7.576369418624299,b'groupB',1
9.755995730114247,9.008578526399688,4.2299690449695735,b'groupB',1
5.782516433387829,8.05586486195058,2.8027848602077188,b'groupB',1
6.63287873615878,6.89426885445163,2.5643558571923384,b'groupB',1
3.2297405497872744,9.804371212706611,7.066621123779963,b'groupB',1
4.613609733342603,3.6405733225576844,1.752385826956997,b'groupB',1
1.854429685854726,9.44636670627846,2.5663310028440076,b'groupB',1
4.608965015241074,8.022021713968734,2.0459891529225627,b'groupB',1
7.018007377369396,9.314282762919019,9.164720617586674,b'groupB',1
5.999350991974795,7.246812397782932,9.659570766014483,b'groupB',1
1.595054527232993,4.365774759165463,8.428941183243797,b'groupB',1
7.922874525075382,8.95649376339297,5.281653415745148,b'groupB',1
3.451524548699573,8.109503890175322,4.505950385169219,b'groupB',1
8.668537973945863,1.3978082388444524,7.951758148092916,b'groupB',1
9.518874466919174,3.29908617953921,3.784634646566989,b'groupB',1
3.470523797411922,9.279691656148945,7.396850674193879,b'groupB',1
8.261316200320232,7.134866345267809,8.078583703088233,b'groupB',1
9.417185728684835,3.618920782187854,3.560257629932849,b'groupB',1
